rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,time/episodes,time/total_timesteps,time/fps,train/n_updates,train/learning_rate,train/loss
29.23,39.24,73,0.05,4348,212676,2898,13230,0.0001,0.18484804034233093
29.82,39.83,73,0.05,4352,212820,2898,13239,0.0001,0.9200373291969299
29.62,39.63,73,0.05,4356,212944,2897,13246,0.0001,1.8633719682693481
29.06,39.07,73,0.05,4360,213068,2897,13254,0.0001,0.901663064956665
29.5,39.51,73,0.05,4364,213268,2897,13267,0.0001,1.1304086446762085
29.48,39.49,73,0.05,4368,213468,2896,13279,0.0001,6.082622051239014
30.35,40.36,73,0.05,4372,213716,2896,13295,0.0001,4.9453654289245605
31.91,40.93,73,0.05,4376,213840,2896,13302,0.0001,7.240443229675293
31.53,40.55,73,0.05,4380,213964,2895,13310,0.0001,0.9597700238227844
30.99,40.01,73,0.05,4384,214088,2894,13318,0.0001,1.854764461517334
30.77,39.79,74,0.05,4388,214284,2894,13330,0.0001,1.2006454467773438
31.59,40.61,74,0.05,4392,214484,2893,13343,0.0001,4.037497520446777
29.77,39.78,74,0.05,4396,214608,2893,13350,0.0001,3.5602056980133057
29.48,39.49,74,0.05,4400,214760,2892,13360,0.0001,0.05531071126461029
29.67,39.68,74,0.05,4404,214960,2892,13372,0.0001,3.804149866104126
30.24,40.25,74,0.05,4408,215148,2892,13384,0.0001,0.9071372747421265
30.38,40.39,74,0.05,4412,215272,2891,13392,0.0001,4.241682529449463
30.57,40.58,74,0.05,4416,215472,2891,13404,0.0001,4.327447891235352
30.89,40.9,74,0.05,4420,215596,2891,13412,0.0001,2.6169517040252686
30.89,40.9,74,0.05,4424,215720,2890,13420,0.0001,0.2658047676086426
30.62,40.63,74,0.05,4428,215948,2890,13434,0.0001,0.38180631399154663
30.93,40.94,74,0.05,4432,216104,2889,13444,0.0001,2.630887985229492
31.01,41.02,74,0.05,4436,216228,2888,13452,0.0001,4.1137895584106445
31.37,41.38,74,0.05,4440,216352,2888,13459,0.0001,6.4195661544799805
31.54,41.55,74,0.05,4444,216540,2888,13471,0.0001,6.284618854522705
30.73,40.74,75,0.05,4448,216732,2887,13483,0.0001,3.396383285522461
30.64,40.65,75,0.05,4452,216912,2887,13494,0.0001,2.6844422817230225
30.89,40.9,75,0.05,4456,217116,2886,13507,0.0001,8.257726669311523
31.53,41.54,75,0.05,4460,217240,2885,13515,0.0001,3.1193997859954834
31.07,41.08,75,0.05,4464,217388,2885,13524,0.0001,0.6277748346328735
31.23,41.24,75,0.05,4468,217552,2885,13534,0.0001,6.7834367752075195
30.49,40.5,75,0.05,4472,217728,2884,13545,0.0001,5.413543701171875
28.76,39.76,75,0.05,4476,217864,2884,13554,0.0001,4.250076770782471
28.95,39.95,75,0.05,4480,217988,2884,13562,0.0001,6.676092147827148
28.78,39.78,75,0.05,4484,218112,2883,13569,0.0001,0.09567517787218094
28.21,39.21,75,0.05,4488,218236,2883,13577,0.0001,2.8715121746063232
27.58,38.58,75,0.05,4492,218412,2883,13588,0.0001,1.3814653158187866
27.96,38.96,75,0.05,4496,218536,2883,13596,0.0001,0.8223825097084045
28.34,39.34,75,0.05,4500,218696,2881,13606,0.0001,1.4212424755096436
29.66,39.67,75,0.05,4504,218916,2881,13620,0.0001,4.196576118469238
29.67,39.68,76,0.05,4508,219092,2881,13631,0.0001,3.8996422290802
29.53,39.54,76,0.05,4512,219284,2880,13643,0.0001,0.44048190116882324
29.9,39.91,76,0.05,4516,219484,2880,13655,0.0001,0.5887622237205505
29.9,39.91,76,0.05,4520,219608,2880,13663,0.0001,0.1545497179031372
29.9,39.91,76,0.05,4524,219732,2879,13671,0.0001,0.15154708921909332
30.3,40.31,76,0.05,4528,219932,2879,13683,0.0001,2.4035487174987793
30.52,40.53,76,0.05,4532,220140,2879,13696,0.0001,2.8712806701660156
31.78,40.8,76,0.05,4536,220264,2878,13704,0.0001,0.5532110929489136
31.76,40.78,76,0.05,4540,220464,2878,13716,0.0001,7.740143775939941
31.42,40.44,76,0.05,4544,220628,2878,13727,0.0001,0.4679335355758667
31.78,40.8,76,0.05,4548,220752,2878,13734,0.0001,3.189307928085327
32.04,41.06,76,0.05,4552,220960,2877,13747,0.0001,0.43881043791770935
31.64,40.66,76,0.05,4556,221084,2877,13755,0.0001,0.6084399819374084
31.83,40.85,76,0.05,4560,221284,2876,13768,0.0001,2.985694408416748
31.72,40.74,77,0.05,4564,221484,2875,13780,0.0001,0.171013742685318
31.59,40.61,77,0.05,4568,221636,2875,13790,0.0001,0.9105784893035889
31.46,40.48,77,0.05,4572,221768,2874,13798,0.0001,1.2027122974395752
31.64,40.66,77,0.05,4576,221892,2874,13806,0.0001,0.8902767896652222
32.24,41.26,77,0.05,4580,222092,2874,13818,0.0001,2.747978925704956
32.81,41.83,77,0.05,4584,222292,2873,13831,0.0001,2.841355800628662
32.94,41.96,77,0.05,4588,222456,2873,13841,0.0001,6.89656400680542
32.96,41.98,77,0.05,4592,222588,2873,13849,0.0001,0.12171699106693268
32.98,42.0,77,0.05,4596,222720,2873,13857,0.0001,3.142782211303711
32.42,41.44,77,0.05,4600,222844,2872,13865,0.0001,0.06332911550998688
31.29,41.3,77,0.05,4604,223044,2872,13878,0.0001,0.18834756314754486
30.9,40.91,77,0.05,4608,223180,2871,13886,0.0001,3.5670504570007324
31.33,41.34,77,0.05,4612,223368,2871,13898,0.0001,0.3987693190574646
30.95,40.96,77,0.05,4616,223492,2870,13906,0.0001,3.8262572288513184
31.11,41.12,77,0.05,4620,223692,2870,13918,0.0001,7.469361305236816
31.46,41.47,78,0.05,4624,223868,2870,13929,0.0001,0.21041996777057648
31.22,41.23,78,0.05,4628,223992,2869,13937,0.0001,3.5646486282348633
29.66,40.66,78,0.05,4632,224192,2869,13949,0.0001,5.045959949493408
29.47,40.47,78,0.05,4636,224316,2869,13957,0.0001,4.089195728302002
29.66,40.66,78,0.05,4640,224508,2868,13969,0.0001,0.07497090101242065
29.45,40.45,78,0.05,4644,224632,2868,13977,0.0001,0.1452854871749878
29.07,40.07,78,0.05,4648,224756,2867,13985,0.0001,6.309587478637695
28.29,39.29,78,0.05,4652,224896,2867,13993,0.0001,0.4432344138622284
28.59,39.59,78,0.05,4656,225080,2867,14005,0.0001,3.477682113647461
27.93,38.93,78,0.05,4660,225252,2867,14016,0.0001,10.73900032043457
28.41,39.41,78,0.05,4664,225392,2867,14024,0.0001,3.558276891708374
28.09,39.09,78,0.05,4668,225516,2866,14032,0.0001,0.028090260922908783
28.25,39.25,78,0.05,4672,225640,2866,14040,0.0001,0.48087722063064575
28.26,39.26,78,0.05,4676,225820,2865,14051,0.0001,0.09979994595050812
27.66,38.66,78,0.05,4680,226016,2864,14063,0.0001,0.11409907788038254
27.87,38.87,78,0.05,4684,226196,2864,14075,0.0001,0.05845090001821518
28.31,39.31,79,0.05,4688,226396,2863,14087,0.0001,0.06880331039428711
28.59,39.59,79,0.05,4692,226520,2863,14095,0.0001,6.675055027008057
29.49,39.5,79,0.05,4696,226740,2863,14109,0.0001,5.8995161056518555
30.06,40.07,79,0.05,4700,226908,2862,14119,0.0001,6.068874359130859
29.87,39.88,79,0.05,4704,227032,2862,14127,0.0001,2.86202073097229
29.89,39.9,79,0.05,4708,227240,2861,14140,0.0001,0.8795931935310364
30.01,40.02,79,0.05,4712,227440,2861,14152,0.0001,0.030134432017803192
30.4,40.41,79,0.05,4716,227564,2861,14160,0.0001,4.110503673553467
30.43,40.44,79,0.05,4720,227764,2861,14173,0.0001,0.17290472984313965
30.58,40.59,79,0.05,4724,227888,2861,14180,0.0001,2.2137105464935303
30.54,40.55,79,0.05,4728,228068,2860,14192,0.0001,3.8879289627075195
30.16,40.17,79,0.05,4732,228192,2860,14199,0.0001,0.09698875993490219
29.97,39.98,79,0.05,4736,228316,2859,14207,0.0001,0.33689507842063904
29.44,39.45,79,0.05,4740,228492,2859,14218,0.0001,2.6695613861083984
29.8,39.81,79,0.05,4744,228628,2859,14227,0.0001,2.7875425815582275
29.99,40.0,80,0.05,4748,228752,2859,14234,0.0001,0.01620529592037201
30.67,40.68,80,0.05,4752,228952,2858,14247,0.0001,3.048652410507202
30.71,40.72,80,0.05,4756,229152,2858,14259,0.0001,0.053061194717884064
30.62,40.63,80,0.05,4760,229276,2858,14267,0.0001,0.017341487109661102
30.42,40.43,80,0.05,4764,229452,2858,14278,0.0001,0.3238968551158905
31.26,41.27,80,0.05,4768,229672,2857,14292,0.0001,6.1829681396484375
31.29,41.3,80,0.05,4772,229800,2856,14300,0.0001,1.199068546295166
32.49,41.51,80,0.05,4776,229980,2856,14311,0.0001,0.16594508290290833
32.11,41.13,80,0.05,4780,230104,2855,14319,0.0001,0.4558752775192261
31.86,40.88,80,0.05,4784,230284,2855,14330,0.0001,3.578192710876465
31.48,40.5,80,0.05,4788,230444,2855,14340,0.0001,0.017531633377075195
31.56,40.58,80,0.05,4792,230596,2854,14350,0.0001,5.801031112670898
30.45,40.46,80,0.05,4796,230796,2854,14362,0.0001,3.280055284500122
30.45,40.46,80,0.05,4800,231008,2854,14375,0.0001,3.3788843154907227
33.05,41.08,80,0.05,4804,231132,2853,14383,0.0001,0.4830430746078491
33.03,41.06,81,0.05,4808,231288,2853,14393,0.0001,0.02001335099339485
32.52,40.55,81,0.05,4812,231412,2853,14401,0.0001,3.977515459060669
31.95,39.98,81,0.05,4816,231536,2852,14408,0.0001,3.8888041973114014
31.38,39.41,81,0.05,4820,231732,2852,14421,0.0001,3.9066741466522217
31.45,39.48,81,0.05,4824,231932,2851,14433,0.0001,2.96874737739563
31.64,39.67,81,0.05,4828,232056,2850,14441,0.0001,3.0287325382232666
31.97,40.0,81,0.05,4832,232180,2850,14449,0.0001,0.7969223260879517
32.54,40.57,81,0.05,4836,232380,2850,14461,0.0001,0.023177914321422577
33.95,40.99,81,0.05,4840,232548,2850,14472,0.0001,3.7904975414276123
33.57,40.61,81,0.05,4844,232672,2849,14479,0.0001,0.38303858041763306
33.95,40.99,81,0.05,4848,232872,2849,14492,0.0001,7.1827545166015625
35.17,41.22,81,0.05,4852,233072,2849,14504,0.0001,3.589083671569824
35.17,41.22,81,0.05,4856,233244,2848,14515,0.0001,0.016090553253889084
35.41,41.46,81,0.05,4860,233480,2848,14530,0.0001,3.1350197792053223
36.86,41.92,82,0.05,4864,233604,2848,14538,0.0001,3.6246848106384277
35.97,41.03,82,0.05,4868,233728,2848,14545,0.0001,0.041480377316474915
36.16,41.22,82,0.05,4872,233928,2847,14558,0.0001,0.4808047413825989
35.15,41.2,82,0.05,4876,234128,2847,14570,0.0001,6.017424583435059
35.32,41.37,82,0.05,4880,234256,2847,14578,0.0001,2.9047811031341553
35.04,41.09,82,0.05,4884,234380,2847,14586,0.0001,5.531498908996582
35.25,41.3,82,0.05,4888,234540,2846,14596,0.0001,0.06007808819413185
34.84,40.89,82,0.05,4892,234664,2845,14604,0.0001,6.075372695922852
35.19,41.24,82,0.05,4896,234868,2845,14617,0.0001,6.2797088623046875
34.84,40.89,82,0.05,4900,234992,2845,14624,0.0001,3.294942617416382
32.24,40.27,82,0.05,4904,235192,2845,14637,0.0001,0.025606684386730194
34.25,41.29,82,0.05,4908,235404,2844,14650,0.0001,3.8518757820129395
34.59,41.63,82,0.05,4912,235564,2844,14660,0.0001,4.665106773376465
34.59,41.63,82,0.05,4916,235688,2844,14668,0.0001,0.8829153180122375
34.4,41.44,82,0.05,4920,235864,2843,14679,0.0001,7.891439914703369
34.05,41.09,82,0.05,4924,235988,2843,14687,0.0001,9.25839900970459
33.83,40.87,83,0.05,4928,236112,2843,14694,0.0001,13.637596130371094
35.23,41.28,83,0.05,4932,236336,2842,14708,0.0001,3.5973548889160156
35.32,41.37,83,0.05,4936,236536,2842,14721,0.0001,3.884650707244873
34.1,41.14,83,0.05,4940,236696,2842,14731,0.0001,0.03705465793609619
34.67,41.71,83,0.05,4944,236896,2842,14743,0.0001,0.2352813482284546
34.54,41.58,83,0.05,4948,237028,2841,14752,0.0001,2.83359956741333
32.71,40.74,83,0.05,4952,237152,2841,14759,0.0001,5.848203659057617
32.33,40.36,83,0.05,4956,237276,2841,14767,0.0001,6.156193733215332
32.39,40.42,83,0.05,4960,237476,2841,14780,0.0001,0.4372107684612274
30.67,39.69,83,0.05,4964,237628,2841,14789,0.0001,0.4401232898235321
31.26,40.28,83,0.05,4968,237816,2840,14801,0.0001,6.9440107345581055
31.07,40.09,83,0.05,4972,237940,2840,14809,0.0001,0.42056170105934143
31.09,40.11,83,0.05,4976,238140,2840,14821,0.0001,3.6257503032684326
31.47,40.49,83,0.05,4980,238340,2839,14834,0.0001,2.3439950942993164
31.62,40.64,83,0.05,4984,238464,2839,14841,0.0001,0.024169109761714935
31.11,40.13,84,0.05,4988,238588,2839,14849,0.0001,5.881222724914551
31.49,40.51,84,0.05,4992,238788,2837,14862,0.0001,0.01827934943139553
31.49,40.51,84,0.05,4996,238988,2837,14874,0.0001,6.510996341705322
31.8,41.0,84,0.05,5000,239188,2837,14887,0.0001,5.662778377532959
33.23,41.44,84,0.05,5004,239312,2837,14894,0.0001,0.33603334426879883
31.03,40.23,84,0.05,5008,239448,2837,14903,0.0001,6.662909507751465
31.22,40.42,84,0.05,5012,239648,2837,14915,0.0001,3.741379976272583
33.11,41.32,84,0.05,5016,239848,2836,14928,0.0001,2.6527810096740723
33.26,41.47,84,0.05,5020,239972,2836,14936,0.0001,2.9004218578338623
33.04,41.25,84,0.05,5024,240140,2836,14946,0.0001,10.130176544189453
32.97,41.18,84,0.05,5028,240264,2835,14954,0.0001,2.7932584285736084
31.24,40.44,84,0.05,5032,240388,2835,14962,0.0001,0.01699000597000122
30.58,39.78,84,0.05,5036,240528,2835,14970,0.0001,9.133163452148438
30.96,40.16,84,0.05,5040,240728,2835,14983,0.0001,2.9440150260925293
31.02,40.22,84,0.05,5044,240876,2834,14992,0.0001,3.9043703079223633
30.77,39.97,85,0.05,5048,241068,2834,15004,0.0001,0.48823410272598267
31.08,40.28,85,0.05,5052,241192,2834,15012,0.0001,0.4230201840400696
31.19,40.39,85,0.05,5056,241316,2833,15020,0.0001,2.799654722213745
31.19,40.39,85,0.05,5060,241516,2832,15032,0.0001,2.966667890548706
31.73,40.93,85,0.05,5064,241692,2832,15043,0.0001,4.023768901824951
31.12,40.32,85,0.05,5068,241816,2832,15051,0.0001,3.6589395999908447
31.31,40.51,85,0.05,5072,241968,2831,15060,0.0001,0.022182893007993698
30.93,40.13,85,0.05,5076,242092,2831,15068,0.0001,3.6056113243103027
30.36,39.56,85,0.05,5080,242216,2831,15076,0.0001,0.11596647650003433
29.97,39.17,85,0.05,5084,242376,2831,15086,0.0001,0.013870993629097939
30.07,39.27,85,0.05,5088,242500,2830,15094,0.0001,0.017204701900482178
29.88,39.08,85,0.05,5092,242628,2830,15102,0.0001,0.14305514097213745
29.37,38.57,85,0.05,5096,242752,2830,15109,0.0001,0.3396076261997223
29.5,38.52,85,0.05,5100,243008,2830,15125,0.0001,3.709623098373413
29.61,38.63,85,0.05,5104,243152,2829,15134,0.0001,0.3402661681175232
29.99,39.01,86,0.05,5108,243352,2829,15147,0.0001,7.312972068786621
29.63,38.65,86,0.05,5112,243476,2829,15155,0.0001,2.9505183696746826
28.5,38.51,86,0.05,5116,243676,2829,15167,0.0001,0.015257811173796654
28.54,38.55,86,0.05,5120,243876,2828,15180,0.0001,0.14268338680267334
29.11,39.12,86,0.05,5124,244076,2828,15192,0.0001,0.030537739396095276
28.83,39.44,86,0.05,5128,244200,2828,15200,0.0001,0.2471504807472229
28.83,39.44,86,0.05,5132,244324,2828,15208,0.0001,2.812727928161621
29.02,39.63,86,0.05,5136,244448,2828,15215,0.0001,0.2517058253288269
28.64,39.25,86,0.05,5140,244640,2827,15227,0.0001,0.17567577958106995
28.51,39.12,86,0.05,5144,244816,2827,15238,0.0001,3.8627078533172607
28.65,39.26,86,0.05,5148,244948,2827,15247,0.0001,0.01810780167579651
28.4,39.01,86,0.05,5152,245120,2827,15257,0.0001,5.925680160522461
29.04,39.65,86,0.05,5156,245320,2826,15270,0.0001,3.910853147506714
29.09,39.7,86,0.05,5160,245444,2825,15278,0.0001,3.7180352210998535
28.54,39.15,86,0.05,5164,245632,2825,15289,0.0001,0.15783168375492096
29.08,39.69,86,0.05,5168,245768,2825,15298,0.0001,7.103883266448975
29.46,40.07,87,0.05,5172,245968,2825,15310,0.0001,4.302800178527832
29.65,40.26,87,0.05,5176,246092,2824,15318,0.0001,6.178730010986328
31.15,40.77,87,0.05,5180,246344,2824,15334,0.0001,0.025486573576927185
32.96,41.59,87,0.05,5184,246544,2823,15346,0.0001,5.210484504699707
33.31,41.94,87,0.05,5188,246668,2823,15354,0.0001,3.1774983406066895
34.06,42.69,87,0.05,5192,246864,2823,15366,0.0001,3.825654983520508
34.0,42.63,87,0.05,5196,247064,2822,15379,0.0001,4.0807976722717285
33.66,42.29,87,0.05,5200,247200,2822,15387,0.0001,6.256650924682617
31.93,41.55,87,0.05,5204,247324,2822,15395,0.0001,2.9932260513305664
31.55,41.17,87,0.05,5208,247448,2822,15403,0.0001,0.1400415450334549
31.51,41.13,87,0.05,5212,247572,2822,15411,0.0001,7.318990707397461
31.38,41.0,87,0.05,5216,247760,2821,15422,0.0001,3.1292130947113037
31.21,40.83,87,0.05,5220,247884,2821,15430,0.0001,0.36453306674957275
30.64,40.26,87,0.05,5224,248008,2821,15438,0.0001,0.558180034160614
30.64,39.66,87,0.05,5228,248132,2821,15446,0.0001,3.1655585765838623
31.02,40.04,88,0.05,5232,248332,2821,15458,0.0001,3.838313341140747
31.25,40.27,88,0.05,5236,248460,2819,15466,0.0001,0.4578547775745392
31.33,40.35,88,0.05,5240,248636,2819,15477,0.0001,3.1322405338287354
30.83,39.85,88,0.05,5244,248832,2818,15489,0.0001,0.36726808547973633
30.69,39.71,88,0.05,5248,248956,2818,15497,0.0001,3.688140869140625
30.56,39.58,88,0.05,5252,249080,2818,15505,0.0001,5.862517356872559
30.19,39.21,88,0.05,5256,249236,2817,15515,0.0001,7.099710464477539
30.13,39.15,88,0.05,5260,249436,2817,15527,0.0001,2.7661216259002686
30.56,39.58,88,0.05,5264,249596,2817,15537,0.0001,0.08963408321142197
30.24,39.26,88,0.05,5268,249720,2817,15545,0.0001,0.02230927161872387
29.69,38.71,88,0.05,5272,249860,2817,15554,0.0001,3.7393908500671387
29.56,38.58,88,0.05,5276,249984,2817,15561,0.0001,3.8953781127929688
28.06,38.07,88,0.05,5280,250108,2816,15569,0.0001,0.4345114231109619
26.19,37.19,88,0.05,5284,250232,2816,15577,0.0001,0.3057848811149597
25.74,36.74,88,0.05,5288,250356,2816,15585,0.0001,2.969533920288086
25.56,36.56,88,0.05,5292,250556,2816,15597,0.0001,0.016699504107236862
25.37,36.37,89,0.05,5296,250680,2815,15605,0.0001,3.615809440612793
25.33,36.33,89,0.05,5300,250804,2815,15613,0.0001,3.6824662685394287
25.71,36.71,89,0.05,5304,251004,2815,15625,0.0001,0.01265353336930275
25.96,36.96,89,0.05,5308,251128,2814,15633,0.0001,2.7202541828155518
25.81,36.81,89,0.05,5312,251308,2814,15644,0.0001,4.06087589263916
25.8,36.8,89,0.05,5316,251548,2814,15659,0.0001,3.6858131885528564
27.36,37.37,89,0.05,5320,251704,2813,15669,0.0001,3.1076695919036865
28.02,38.03,89,0.05,5324,251864,2813,15679,0.0001,0.40293267369270325
28.66,38.67,89,0.05,5328,252016,2813,15688,0.0001,4.140161514282227
28.6,38.61,89,0.05,5332,252192,2812,15699,0.0001,0.45778319239616394
28.37,38.38,89,0.05,5336,252392,2812,15712,0.0001,0.4231795072555542
28.71,38.72,89,0.05,5340,252592,2812,15724,0.0001,0.5649822354316711
29.49,39.5,89,0.05,5344,252792,2812,15737,0.0001,0.171341672539711
29.87,39.88,89,0.05,5348,252916,2811,15745,0.0001,4.366882801055908
29.87,39.88,89,0.05,5352,253040,2811,15752,0.0001,0.36718255281448364
29.79,39.8,90,0.05,5356,253164,2811,15760,0.0001,0.10137190669775009
31.33,40.35,90,0.05,5360,253412,2810,15776,0.0001,7.017136096954346
31.47,40.49,90,0.05,5364,253612,2810,15788,0.0001,3.8138322830200195
31.92,40.94,90,0.05,5368,253812,2810,15801,0.0001,0.27796125411987305
32.46,41.48,90,0.05,5372,254012,2810,15813,0.0001,5.5693159103393555
32.59,41.61,90,0.05,5376,254156,2810,15822,0.0001,6.7753682136535645
32.78,41.8,90,0.05,5380,254332,2809,15833,0.0001,0.30904150009155273
33.35,42.37,90,0.05,5384,254480,2809,15842,0.0001,3.1323633193969727
33.44,42.46,90,0.05,5388,254604,2809,15850,0.0001,2.479776620864868
33.75,42.77,90,0.05,5392,254804,2809,15863,0.0001,0.14594975113868713
34.32,43.34,90,0.05,5396,255024,2809,15876,0.0001,9.130600929260254
35.38,43.41,90,0.05,5400,255160,2808,15885,0.0001,0.02003856748342514
35.54,43.57,90,0.05,5404,255360,2808,15897,0.0001,0.30562251806259155
35.85,43.88,91,0.05,5408,255540,2807,15909,0.0001,0.056678492575883865
36.09,44.12,91,0.05,5412,255744,2806,15921,0.0001,2.852245807647705
35.89,43.92,91,0.05,5416,255868,2806,15929,0.0001,0.48914679884910583
34.69,43.71,91,0.05,5420,256076,2806,15942,0.0001,10.237969398498535
34.46,43.48,91,0.05,5424,256208,2805,15950,0.0001,2.745567560195923
34.2,43.22,91,0.05,5428,256332,2805,15958,0.0001,5.1730756759643555
33.88,42.9,91,0.05,5432,256456,2805,15966,0.0001,7.67854642868042
34.26,43.28,91,0.05,5436,256656,2805,15978,0.0001,3.735123872756958
34.22,43.24,91,0.05,5440,256856,2805,15991,0.0001,0.4667098820209503
33.63,42.65,91,0.05,5444,257048,2804,16003,0.0001,4.721328258514404
33.44,42.46,91,0.05,5448,257172,2804,16011,0.0001,7.828347206115723
33.44,42.46,91,0.05,5452,257296,2804,16018,0.0001,3.807889699935913
33.65,42.67,91,0.05,5456,257440,2804,16027,0.0001,3.373602867126465
32.44,42.45,91,0.05,5460,257620,2803,16039,0.0001,0.02340821921825409
32.25,42.26,91,0.05,5464,257820,2803,16051,0.0001,0.34100911021232605
31.77,41.78,92,0.05,5468,258020,2803,16064,0.0001,2.366701364517212
31.45,41.46,92,0.05,5472,258168,2802,16073,0.0001,4.084227561950684
31.64,41.65,92,0.05,5476,258292,2802,16081,0.0001,7.3423638343811035
