train/entropy_loss,rollout/ep_len_mean,train/value_loss,train/n_updates,time/total_timesteps,train/policy_loss,train/explained_variance,time/fps,train/learning_rate,time/time_elapsed,rollout/ep_rew_mean,time/iterations
-0.00017002582899294794,69.18,10.998217582702637,4099,82000,-1.1819817018476897e-06,0.02597665786743164,1006,0.0007,81,6.294999999999999,4100
-0.06406751275062561,71.31,5.08397912979126,4199,84000,0.025183463469147682,0.25683093070983887,1010,0.0007,83,6.580000000000001,4200
-0.09481929987668991,72.39,13.0573148727417,4299,86000,-0.6407063007354736,0.051100075244903564,1014,0.0007,84,6.714999999999999,4300
-0.09319759160280228,71.87,0.14578822255134583,4399,88000,-0.017966659739613533,0.5157354474067688,1018,0.0007,86,6.644999999999999,4400
-0.1545371562242508,80.98,0.0025891531258821487,4499,90000,0.009811080060899258,0.574292004108429,1022,0.0007,88,7.754,4500
-0.034739360213279724,85.6,0.0018661072244867682,4599,92000,0.00853407010436058,0.5823753476142883,1025,0.0007,89,8.296999999999999,4600
-0.12667343020439148,80.31,22.96347427368164,4699,94000,-0.02380755916237831,0.05239230394363403,1028,0.0007,91,7.659999999999999,4700
-9.466503252042457e-05,80.01,0.0004934312892146409,4799,96000,-1.0390313320840505e-07,0.9812269806861877,1031,0.0007,93,7.630000000000001,4800
-0.0819106474518776,72.85,0.0014640127774327993,4899,98000,-0.0006110265967436135,0.9483282491564751,1032,0.0007,94,6.751999999999999,4900
-0.05385848879814148,74.55,0.0005471355398185551,4999,100000,0.00138184055685997,0.9707763157784939,1034,0.0007,96,6.958000000000001,5000
-0.000573499477468431,69.61,0.0011564454762265086,5099,102000,-1.1610702586040134e-06,0.9959132857620716,1035,0.0007,98,6.337999999999999,5100
-0.02737908996641636,70.65,13.40857219696045,5199,104000,-0.1062818169593811,0.15992587804794312,1036,0.0007,100,6.478000000000001,5200
-0.16498012840747833,72.54,0.010803771205246449,5299,106000,0.001162487780675292,0.9516044408082962,1029,0.0007,103,6.711999999999998,5300
-0.08873990923166275,73.76,0.003176882164552808,5399,108000,-0.011154692620038986,0.9677938222885132,1027,0.0007,105,6.860999999999998,5400
-0.005328346509486437,79.4,9.506940841674805e-05,5499,110000,-2.050917601081892e-06,0.9996260947082192,1025,0.0007,107,7.578,5500
-0.042830970138311386,79.0,0.0893804132938385,5599,112000,7.261291466420516e-05,0.17352509498596191,1021,0.0007,109,7.502000000000001,5600
-0.03965134546160698,70.91,0.00043901317985728383,5699,114000,0.0012854108354076743,0.9976457876618952,1022,0.0007,111,6.513,5700
-0.08515835553407669,66.55,14.776437759399414,5799,116000,-0.071854367852211,0.038958609104156494,1023,0.0007,113,5.968999999999999,5800
-0.0005554520757868886,66.76,0.0013720212737098336,5899,118000,9.777564855539822e-07,0.9909984767436981,1025,0.0007,115,6.0169999999999995,5900
-0.09967843443155289,66.85,0.025289446115493774,5999,120000,-0.022445345297455788,0.8108955770730972,1022,0.0007,117,6.017,6000
-0.002010050229728222,69.81,0.04524606466293335,6099,122000,-8.806602522781759e-07,0.1279970407485962,1024,0.0007,119,6.357999999999999,6100
-0.0023100299295037985,72.56,0.0006833011866547167,6199,124000,-2.467486183377332e-06,0.9302614405751228,1025,0.0007,120,6.705,6200
-0.08327831327915192,79.86,22.283906936645508,6299,126000,0.008496620692312717,-0.016056299209594727,1027,0.0007,122,7.606,6300
-0.07653836160898209,79.71,0.05408494547009468,6399,128000,-0.006963907275348902,0.39268094301223755,1029,0.0007,124,7.6,6400
-0.09600311517715454,79.32,0.008633670397102833,6499,130000,0.035089459270238876,0.8883225917816162,1031,0.0007,126,7.561,6500
