rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/value_loss,train/explained_variance,train/loss,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/clip_range
633.05,1632,212.41,2706,1671168,617,16310,1105.09854927063,0.7270356118679047,597.1846923828125,0.01865234375,-0.07442938478197902,0.0005214643198996783,0.0003,0.0010758577,0.2
641.26,1633,214.68,2708,1672192,617,16320,1103.5021951675415,0.7115974724292755,1008.5090942382812,0.0373046875,-0.07618795582093299,-0.0023151641071308404,0.0003,0.002418451,0.2
686.29,1634,227.04,2710,1673216,617,16330,631.1754293441772,0.798172801733017,376.00848388671875,0.01767578125,-0.08244063409511,0.00033424533321522174,0.0003,0.003153731,0.2
691.8,1635,228.59,2711,1674240,617,16340,790.3400581359863,0.6995186805725098,353.7593078613281,0.01962890625,-0.06372073303209617,-0.0004862656001932919,0.0003,0.0024611428,0.2
687.72,1636,227.48,2713,1675264,617,16350,1284.98673286438,0.6893282830715179,468.4237060546875,0.02001953125,-0.06388184000970795,-0.001263372867833823,0.0003,0.0014384157,0.2
704.17,1637,232.05,2715,1676288,617,16360,1481.8189315795898,0.7004199922084808,706.2765502929688,0.023046875,-0.06869499993044884,-0.000979698053561151,0.0003,0.002801661,0.2
705.94,1638,232.83,2716,1677312,617,16370,988.0548458099365,0.7644089907407761,360.880859375,0.00888671875,-0.06568196199368685,0.0002889029390644282,0.0003,0.00034641032,0.2
727.63,1639,238.68,2718,1678336,617,16380,738.5560433387757,0.6691481173038483,150.45899963378906,0.01669921875,-0.06384571292437613,-0.0012073254736606031,0.0003,0.002321731,0.2
726.23,1640,238.27,2720,1679360,617,16390,676.840337562561,0.7681915760040283,253.42298889160156,0.0220703125,-0.07163553613936528,0.0010780738957691938,0.0003,0.005045821,0.2
739.9,1641,242.04,2721,1680384,617,16400,1372.2105186462402,0.6726910471916199,452.1393737792969,0.01494140625,-0.06700032997177914,-0.00018311840540263802,0.0003,0.0017559151,0.2
779.35,1642,252.78,2723,1681408,617,16410,1358.1166172027588,0.6230687201023102,418.3856201171875,0.0232421875,-0.06894295648671686,0.0009611511602997779,0.0003,0.0033748976,0.2
799.59,1643,258.17,2724,1682432,617,16420,1049.6205304145813,0.7188768088817596,1033.9027099609375,0.02509765625,-0.07615098631940782,0.0003294180613011122,0.0003,0.0023616534,0.2
802.25,1644,258.85,2726,1683456,617,16430,2068.270685195923,0.5804430246353149,1854.854248046875,0.01806640625,-0.0825880618300289,-0.001126628852216527,0.0003,0.0011492224,0.2
781.73,1645,253.18,2728,1684480,617,16440,889.6540878295898,0.7747821360826492,103.02200317382812,0.02138671875,-0.09085669957567007,-0.0011854634038172662,0.0003,0.0017139649,0.2
750.82,1646,244.05,2729,1685504,617,16450,1041.8726148605347,0.5965690314769745,826.9801025390625,0.01533203125,-0.0682033017044887,-0.00012884712778031825,0.0003,0.00087895634,0.2
746.76,1647,242.96,2731,1686528,617,16460,1552.2472007751464,0.6111421287059784,554.6710815429688,0.0130859375,-0.08144229548051954,0.00047310238878708335,0.0003,0.0016813166,0.2
757.71,1648,245.99,2732,1687552,617,16470,656.2815015792846,0.7893091142177582,171.68040466308594,0.02568359375,-0.08919239642564207,0.0005455933802295476,0.0003,0.0022968715,0.2
761.33,1649,246.64,2734,1688576,617,16480,1086.6869157791139,0.6232521533966064,518.6783447265625,0.02001953125,-0.0844721470028162,0.0007824809988960623,0.0003,0.0015859136,0.2
766.84,1650,248.19,2736,1689600,617,16490,1719.9693744659423,0.6552695631980896,533.6492919921875,0.02216796875,-0.09264618800953031,-0.0011906812957022338,0.0003,0.0018841753,0.2
742.16,1651,241.33,2737,1690624,617,16500,1291.8640621185302,0.725082129240036,924.9632568359375,0.037109375,-0.08644009752897545,0.00031718711834400893,0.0003,0.004111424,0.2
695.44,1652,228.27,2739,1691648,617,16510,1101.902362060547,0.7781216949224472,259.9320068359375,0.02314453125,-0.09908589732367545,-0.00041980073729064316,0.0003,0.002696286,0.2
679.24,1653,223.95,2741,1692672,617,16520,1334.7834823608398,0.6808960735797882,613.4176635742188,0.0216796875,-0.09586807456798851,-0.0011935552931390703,0.0003,0.0020833816,0.2
684.63,1654,225.38,2742,1693696,617,16530,1592.011687850952,0.45468103885650635,238.69764709472656,0.0119140625,-0.09342988068237901,0.0010893054684856906,0.0003,0.00041831788,0.2
673.72,1655,222.39,2744,1694720,617,16540,1389.6168605804444,0.62747922539711,657.018310546875,0.01787109375,-0.09562065061181783,-0.00031931381090544164,0.0003,0.002677585,0.2
654.53,1656,217.06,2745,1695744,617,16550,1197.0025123596192,0.7302253842353821,363.55511474609375,0.03017578125,-0.08352703584823758,-0.0006585724360775203,0.0003,0.003097185,0.2
625.78,1657,209.1,2747,1696768,617,16560,642.3686427116394,0.817987933754921,202.86251831054688,0.03486328125,-0.07894809994613752,0.0004109977569896728,0.0003,0.011556685,0.2
633.82,1658,211.2,2749,1697792,617,16570,547.6432127952576,0.8468974977731705,135.612548828125,0.02373046875,-0.08066083983285352,-0.001001188688678667,0.0003,0.002114331,0.2
614.72,1659,205.96,2751,1698816,617,16580,1210.4400333404542,0.7223837673664093,653.9177856445312,0.0130859375,-0.08490167292766274,-0.0001631357765290886,0.0003,0.0012257686,0.2
614.71,1660,205.95,2753,1699840,617,16590,1709.6175998687745,0.4397876262664795,466.7941589355469,0.03916015625,-0.07317946017719805,0.0028490394994150846,0.0003,0.0099837035,0.2
577.98,1661,195.95,2754,1700864,617,16600,1318.8036548614502,0.6249841153621674,400.36419677734375,0.02041015625,-0.08584529946092516,-0.00033330389705952255,0.0003,0.002775847,0.2
563.25,1662,192.11,2756,1701888,617,16610,907.9259364128113,0.7146215736865997,351.881103515625,0.02392578125,-0.09187696201261134,-0.001335859263781458,0.0003,0.001990857,0.2
562.14,1663,191.99,2758,1702912,617,16620,1370.4114519119262,0.675431877374649,338.76898193359375,0.03583984375,-0.08105405552778393,-0.0019116519077215343,0.0003,0.0031396537,0.2
574.49,1664,195.43,2760,1703936,617,16630,983.6698865890503,0.64875727891922,257.3784484863281,0.02119140625,-0.07610455106478184,-0.0015820440545212477,0.0003,0.0012909786,0.2
593.26,1665,200.34,2761,1704960,617,16640,868.6734804153442,0.7303450405597687,205.41026306152344,0.027734375,-0.06552163872402161,-0.0008365127956494689,0.0003,0.0052049966,0.2
603.52,1666,203.67,2763,1705984,617,16650,976.428183555603,0.7679638117551804,275.8233947753906,0.01279296875,-0.0646762064716313,0.000693434034474194,0.0003,0.00033391546,0.2
608.97,1667,205.16,2765,1707008,617,16660,1017.1762001037598,0.8223270326852798,558.3439331054688,0.014453125,-0.06487545295385644,-0.00015740591916255653,0.0003,0.0004872011,0.2
577.62,1668,196.58,2766,1708032,617,16670,308.6605661392212,0.855482667684555,170.05885314941406,0.0203125,-0.06300530460430309,0.0007630269014043733,0.0003,0.0011431338,0.2
577.99,1669,196.95,2768,1709056,617,16680,1779.546844100952,0.5953697264194489,589.4929809570312,0.02265625,-0.061868546158075334,-0.00202718882355839,0.0003,0.0012754921,0.2
588.81,1670,199.85,2770,1710080,617,16690,793.620174407959,0.7931383699178696,319.7435302734375,0.021484375,-0.06691074131522327,-0.0015892248338786885,0.0003,0.0024658213,0.2
588.52,1671,199.56,2771,1711104,617,16700,1272.0464426040649,0.677866518497467,492.58917236328125,0.0125,-0.060302074073115365,0.0001167009526398033,0.0003,0.0012279451,0.2
599.73,1672,202.85,2773,1712128,617,16710,1136.6097999572753,0.7446997463703156,508.4614562988281,0.01591796875,-0.06305963875493034,-0.00048795513284858314,0.0003,0.0011590219,0.2
600.89,1673,203.02,2775,1713152,617,16720,1118.1000215530396,0.8394738435745239,573.0733642578125,0.01376953125,-0.06993782593635842,-0.00036927502369508145,0.0003,0.0014991793,0.2
577.67,1674,196.63,2776,1714176,617,16730,1698.719139099121,0.6188794076442719,732.7778930664062,0.02431640625,-0.05868435540469363,-0.00042011557961814107,0.0003,0.0057871835,0.2
563.96,1675,192.82,2778,1715200,617,16740,805.6236249923707,0.8422621786594391,595.1713256835938,0.0216796875,-0.06454931648913771,-0.0014444968604948373,0.0003,0.0011200514,0.2
574.66,1676,195.6,2780,1716224,617,16750,697.4602785110474,0.8712806105613708,160.7976837158203,0.01640625,-0.06874706707312725,0.00031389245705213396,0.0003,0.002253857,0.2
570.5,1677,194.41,2782,1717248,617,16760,683.8848098754883,0.66121706366539,227.53872680664062,0.02958984375,-0.07000924205640331,0.0008934035198763013,0.0003,0.012792655,0.2
565.38,1678,193.25,2783,1718272,617,16770,888.1125047683715,0.7758388072252274,323.9485778808594,0.0248046875,-0.0679395085608121,-0.0004414097056724131,0.0003,0.00092718145,0.2
532.61,1679,184.24,2785,1719296,617,16780,1342.4429477691651,0.73180291056633,269.73175048828125,0.0318359375,-0.06290328039904125,0.004406418889993801,0.0003,0.014473203,0.2
538.12,1680,185.79,2786,1720320,617,16790,1452.9456197738648,0.6522963345050812,498.82989501953125,0.04619140625,-0.07654522767988965,-0.007675980479689315,0.0003,0.008090553,0.2
510.63,1681,178.1,2788,1721344,617,16800,1766.1665489196778,0.4952133297920227,770.8919677734375,0.02646484375,-0.07585643131751567,-0.0016395618527894839,0.0003,0.0020387247,0.2
526.0,1682,182.58,2790,1722368,617,16810,688.0043420791626,0.7820775657892227,127.81259155273438,0.0140625,-0.06042878337902948,0.00011571930663194508,0.0003,0.0023710793,0.2
502.83,1683,176.24,2792,1723392,617,16820,1028.9487554550171,0.7356860637664795,870.9775390625,0.00791015625,-0.06358185657300056,0.0005922668846324086,0.0003,0.00070060533,0.2
479.65,1684,169.89,2794,1724416,617,16830,1448.1497371673584,0.6206729710102081,411.9060363769531,0.0310546875,-0.07287159401457757,-0.0031972781172953544,0.0003,0.0008455585,0.2
475.55,1685,168.76,2795,1725440,617,16840,668.5698398590088,0.8437151610851288,219.87400817871094,0.0267578125,-0.06070738828275353,-0.0005644520511850715,0.0003,0.0026035444,0.2
515.22,1686,179.72,2797,1726464,617,16850,1489.0536403656006,0.6182261109352112,811.5469970703125,0.016015625,-0.06589919975958765,-0.00012787312152795494,0.0003,0.0028496925,0.2
530.39,1687,184.0,2799,1727488,617,16860,1457.2347789764403,0.5019756555557251,456.99981689453125,0.00400390625,-0.06152688084403053,0.00010336384293623269,0.0003,0.0005047552,0.2
515.58,1688,180.08,2801,1728512,617,16870,1193.6784740447997,0.6115893125534058,957.4957885742188,0.015234375,-0.05887453329050914,-0.0012236472422955558,0.0003,0.0015558598,0.2
510.23,1689,178.69,2803,1729536,617,16880,1640.4485136032104,0.5724727809429169,830.650634765625,0.01318359375,-0.06340511627495289,0.0008325699891429394,0.0003,0.0020403622,0.2
525.43,1690,183.0,2804,1730560,616,16890,1362.3555917739868,0.5999293327331543,327.50244140625,0.01318359375,-0.06111789973219857,-0.00017625276232138276,0.0003,0.00027762662,0.2
537.56,1691,186.22,2806,1731584,616,16900,1718.4389547348023,0.6636868715286255,548.3063354492188,0.03642578125,-0.06359776835888624,-0.0025725142273586243,0.0003,0.009781914,0.2
524.98,1692,182.55,2808,1732608,616,16910,854.9427829742432,0.7750901430845261,249.03012084960938,0.01953125,-0.06950784352375194,0.0004727449617348611,0.0003,0.0068888785,0.2
540.07,1693,186.75,2810,1733632,616,16920,1044.0710308074952,0.7594090104103088,420.81591796875,0.0146484375,-0.0717820965219289,0.0011703880911227316,0.0003,0.0003561411,0.2
549.77,1694,189.52,2811,1734656,616,16930,914.1022890090942,0.7478762269020081,178.3094940185547,0.01025390625,-0.06124581763288006,6.12791336607188e-05,0.0003,0.0012455471,0.2
585.09,1695,199.1,2813,1735680,616,16940,1084.57735080719,0.4261358380317688,303.53912353515625,0.02265625,-0.051931826147483665,-0.0026269086869433523,0.0003,0.0011191716,0.2
582.59,1696,198.58,2815,1736704,616,16950,658.2182670593262,0.7997554391622543,215.38038635253906,0.03720703125,-0.05994904638500884,0.0015743892348837108,0.0003,0.009209182,0.2
612.65,1697,206.86,2817,1737728,616,16960,933.7164239883423,0.6448191404342651,353.08416748046875,0.015234375,-0.0633837656234391,-0.0011739126959582791,0.0003,0.0026239823,0.2
612.89,1698,207.1,2819,1738752,616,16970,1598.2150299072266,0.4949686527252197,374.5530090332031,0.0173828125,-0.06220508166588843,0.0007017984404228628,0.0003,0.0070707146,0.2
633.23,1699,212.59,2821,1739776,616,16980,1294.374122619629,0.5508188009262085,306.5726623535156,0.01748046875,-0.06528223819332198,0.0005656552675645798,0.0003,0.0017944975,0.2
639.94,1700,214.35,2822,1740800,616,16990,889.8019353866578,0.750203087925911,448.93328857421875,0.0244140625,-0.057884076063055546,-0.0016844041703734547,0.0003,0.0019777638,0.2
656.29,1701,218.82,2824,1741824,616,17000,1040.8449851989747,0.7344102263450623,621.3433227539062,0.02119140625,-0.05724869327386841,0.0003224005864467472,0.0003,0.0057578916,0.2
634.5,1702,212.87,2825,1742848,616,17010,1601.4620613098145,0.6676224768161774,427.3692932128906,0.0177734375,-0.05763942890334874,-0.0004552638158202171,0.0003,0.002604147,0.2
633.12,1703,212.48,2827,1743872,616,17020,1183.5958766937256,0.8015809506177902,749.755859375,0.016796875,-0.07178792112972587,-0.000436195483780466,0.0003,0.0004992238,0.2
631.73,1704,212.08,2829,1744896,616,17030,1171.704951095581,0.7381017804145813,588.0369873046875,0.011328125,-0.061097745108418165,-0.0005860765639226883,0.0003,0.0009419066,0.2
639.91,1705,214.32,2830,1745920,616,17040,1157.3724117279053,0.6876999139785767,284.5715026855469,0.02158203125,-0.0590063480543904,-0.0024243519350420684,0.0003,0.0015131038,0.2
641.31,1706,214.73,2832,1746944,616,17050,1495.900977706909,0.6053686141967773,448.0398864746094,0.01611328125,-0.06053926351014525,-0.000848362228134647,0.0003,0.00081227,0.2
637.19,1707,213.58,2833,1747968,616,17060,1372.9291873931884,0.5370859503746033,172.88914489746094,0.01748046875,-0.06678351042792201,0.0004810771904885769,0.0003,0.0019186046,0.2
606.97,1708,205.14,2835,1748992,616,17070,1277.8056131362914,0.528837651014328,675.4480590820312,0.0125,-0.06048411587253213,-0.00037803176965098826,0.0003,0.0018339287,0.2
650.72,1709,217.21,2836,1750016,616,17080,1110.392479133606,0.6157262921333313,320.35089111328125,0.0125,-0.06752256739418953,0.0006434424431063235,0.0003,0.0005413265,0.2
631.34,1710,211.69,2838,1751040,616,17090,1238.9795592308044,0.3923340439796448,913.9209594726562,0.00888671875,-0.06038352152099833,-0.0004907393042230979,0.0003,0.0010877941,0.2
694.29,1711,229.1,2840,1752064,616,17100,1272.247317123413,0.44738245010375977,842.1641235351562,0.0267578125,-0.04952601657569176,0.0016363434144295752,0.0003,0.00032798594,0.2
719.61,1712,235.61,2841,1753088,616,17110,1514.0260562896729,0.6217802464962006,972.6513061523438,0.041796875,-0.07353282303083689,-0.0007184718619100749,0.0003,0.0008311918,0.2
718.16,1713,235.15,2843,1754112,616,17120,1885.7518154144286,0.6166875958442688,850.839599609375,0.01826171875,-0.06600173291517422,0.0002928061119746417,0.0003,0.0005378639,0.2
714.27,1714,234.23,2844,1755136,616,17130,1315.1890342712402,0.6127932965755463,370.2848815917969,0.01982421875,-0.06355148736620322,0.001489639253122732,0.0003,0.0016578005,0.2
728.01,1715,238.07,2846,1756160,616,17140,1277.0191593170166,0.6745084226131439,678.01025390625,0.0111328125,-0.06298013482009993,0.0003652068902738392,0.0003,0.0004133067,0.2
730.92,1716,239.0,2847,1757184,617,17150,915.1618518829346,0.8158842921257019,262.0633544921875,0.01337890625,-0.06205334280384704,0.00027923205634579064,0.0003,0.0017708398,0.2
691.11,1717,227.9,2849,1758208,617,17160,1350.0132957458495,0.5717456042766571,592.1069946289062,0.01162109375,-0.06265580494655296,-0.0006293604732491076,0.0003,0.0015574713,0.2
680.16,1718,224.87,2851,1759232,617,17170,1609.2177772521973,0.6828198432922363,793.0313110351562,0.01142578125,-0.06955127837136388,-0.0003619379422161728,0.0003,0.0007923555,0.2
665.2,1719,220.8,2852,1760256,617,17180,341.3052245140076,0.9022512286901474,102.96009063720703,0.02236328125,-0.0612439454998821,0.0008172778005246073,0.0003,0.0023002196,0.2
647.24,1720,215.71,2854,1761280,616,17190,1505.4399894714356,0.6877690553665161,689.4033203125,0.0146484375,-0.0635540585470153,-0.0002674316754564643,0.0003,0.001597353,0.2
640.32,1721,213.74,2856,1762304,616,17200,1416.8068984985352,0.6474631726741791,797.3629150390625,0.0189453125,-0.06480256965151057,-0.0017592527088709175,0.0003,0.0029592686,0.2
643.07,1722,214.51,2857,1763328,616,17210,1584.94181098938,0.6844435632228851,485.8558349609375,0.0181640625,-0.06583989057689905,0.0014725508604897185,0.0003,0.0020045915,0.2
651.27,1723,216.77,2859,1764352,616,17220,721.0111591339112,0.8226629197597504,198.74484252929688,0.0142578125,-0.0601105936919339,0.00047271841904148457,0.0003,0.00036804948,0.2
682.59,1724,225.32,2861,1765376,616,17230,1391.5723495483398,0.6377578675746918,342.7653503417969,0.012890625,-0.06377297334838658,0.0003429737756960094,0.0003,0.0012700649,0.2
679.38,1725,224.09,2862,1766400,617,17240,1549.0997478485108,0.5904108881950378,756.782958984375,0.0177734375,-0.05671174572780728,-0.0002567029092460871,0.0003,0.0007078665,0.2
686.2,1726,225.96,2864,1767424,617,17250,1367.6541389465333,0.6046623289585114,833.9920043945312,0.01982421875,-0.06351053029065952,0.0010242067161016165,0.0003,0.0034006801,0.2
680.51,1727,224.23,2866,1768448,617,17260,948.0948581695557,0.7569700479507446,302.4012145996094,0.01806640625,-0.06445723330834881,-0.0005164350615814329,0.0003,0.0012236156,0.2
704.91,1728,230.81,2867,1769472,617,17270,1152.669087791443,0.5704905092716217,727.3138427734375,0.02314453125,-0.0522731869481504,-0.0026301657606381925,0.0003,0.001226926,0.2
659.3,1729,217.87,2869,1770496,617,17280,1219.3006341934204,0.5120361745357513,348.8564758300781,0.01640625,-0.06358887607930228,-0.0004941857565427199,0.0003,0.0003253294,0.2
632.13,1730,210.5,2870,1771520,617,17290,2051.6739364624023,0.5638309121131897,1164.43798828125,0.02861328125,-0.05944815834518522,-0.0026526830100920052,0.0003,0.0028588655,0.2
609.88,1731,204.09,2872,1772544,617,17300,1203.5803686141967,0.6674720048904419,520.41943359375,0.0142578125,-0.05960323226172477,0.0011016086558811367,0.0003,0.0011661551,0.2
618.63,1732,206.9,2874,1773568,617,17310,1489.4645980834962,0.42495304346084595,411.2620849609375,0.02890625,-0.054890517645981164,0.0027180327102541923,0.0003,0.004604365,0.2
624.09,1733,208.4,2875,1774592,617,17320,1362.1067947387696,0.6346698701381683,650.0030517578125,0.0107421875,-0.06514276787638665,0.0001977073145098984,0.0003,0.0005078699,0.2
617.27,1734,206.53,2877,1775616,617,17330,1085.162486076355,0.7057790458202362,410.892822265625,0.016796875,-0.0640205594652798,-0.0019454479537671433,0.0003,0.0005556375,0.2
618.67,1735,206.94,2878,1776640,617,17340,908.8794602394104,0.7956210970878601,425.5071105957031,0.01416015625,-0.05815153563162312,-0.0004435487644514069,0.0003,0.00030586476,0.2
640.78,1736,213.21,2880,1777664,617,17350,905.3466996192932,0.65434530377388,364.8616943359375,0.02880859375,-0.05327350525185466,0.00028346284525468943,0.0003,0.0029399118,0.2
643.43,1737,213.88,2882,1778688,617,17360,1574.8044111251832,0.47677141427993774,892.4327392578125,0.01416015625,-0.0623883644817397,-0.0002735895395744592,0.0003,0.0012499769,0.2
654.54,1738,217.07,2883,1779712,617,17370,1417.9311037063599,0.5330572128295898,761.274658203125,0.0171875,-0.05547323496430181,-0.0005851327383425087,0.0003,0.0019720255,0.2
661.27,1739,218.85,2885,1780736,617,17380,995.8874948501586,0.7568842619657516,240.44410705566406,0.01474609375,-0.06436152480309829,0.00020992733188904822,0.0003,0.0008713907,0.2
663.73,1740,219.33,2887,1781760,617,17390,713.7621158599853,0.8290439248085022,348.0835266113281,0.0162109375,-0.0630814336007461,3.32036754116416e-05,0.0003,0.0023979456,0.2
662.28,1741,218.87,2888,1782784,617,17400,819.3216827392578,0.758917436003685,508.59759521484375,0.017578125,-0.06670599507633597,5.488640745170415e-05,0.0003,0.00044391066,0.2
650.17,1742,215.67,2890,1783808,617,17410,1702.4247554779054,0.5554924309253693,447.1161193847656,0.0208984375,-0.06229445851640776,-0.00033840413088910283,0.0003,0.0074037127,0.2
657.0,1743,217.55,2891,1784832,617,17420,1880.5898872375487,0.6790733337402344,902.1005859375,0.0287109375,-0.06589033416239545,0.0023196727270260453,0.0003,0.0027957177,0.2
673.51,1744,222.18,2893,1785856,617,17430,950.143172454834,0.621863842010498,266.05194091796875,0.00810546875,-0.06048514094436541,-0.00014931596233509482,0.0003,0.0016681385,0.2
650.41,1745,215.91,2894,1786880,617,17440,1015.2568202972412,0.7639908939599991,430.50811767578125,0.01005859375,-0.061056123033631594,-0.00015040768776088952,0.0003,0.003351619,0.2
664.35,1746,219.95,2896,1787904,617,17450,1730.1066848754883,0.6031801104545593,493.4732666015625,0.021484375,-0.06036487134406343,-0.001425572281004861,0.0003,0.006799158,0.2
664.53,1747,220.13,2898,1788928,617,17460,1005.2251699447631,0.8200473189353943,201.83363342285156,0.0158203125,-0.059883451322093606,-0.0007068637787597254,0.0003,0.0033077467,0.2
638.93,1748,213.34,2899,1789952,617,17470,870.4023832321167,0.738303929567337,249.2248077392578,0.0197265625,-0.060393085400573907,-0.00043383895535953343,0.0003,0.001850041,0.2
606.55,1749,204.72,2901,1790976,617,17480,1650.7816802978516,0.7296570837497711,451.1525573730469,0.023046875,-0.06023953952826559,-0.0004348585760453716,0.0003,0.003676272,0.2
624.57,1750,209.87,2903,1792000,617,17490,687.6039321899414,0.8233482539653778,366.2389221191406,0.01845703125,-0.05719612459652126,0.0004709567641839385,0.0003,0.0057288776,0.2
643.97,1751,215.41,2904,1793024,617,17500,2120.6286956787108,0.3826131820678711,695.3846435546875,0.01826171875,-0.06636366988532245,-0.003260596314794384,0.0003,0.0011737664,0.2
643.95,1752,215.39,2906,1794048,617,17510,1093.664539527893,0.6532890498638153,211.030517578125,0.01865234375,-0.061512986780144274,-5.9136853087693454e-05,0.0003,0.002654632,0.2
623.46,1753,209.75,2907,1795072,617,17520,1492.2707139968873,0.5629735887050629,505.6844177246094,0.0259765625,-0.06277741806115955,-0.0019473231863230468,0.0003,0.0048160227,0.2
638.5,1754,213.9,2909,1796096,617,17530,1141.7596608161925,0.651828795671463,341.9237365722656,0.01884765625,-0.0640021157450974,0.0010064596339361743,0.0003,0.0058225347,0.2
637.1,1755,213.49,2911,1797120,617,17540,1274.1461227416992,0.578324019908905,1092.8980712890625,0.010546875,-0.053266578644979745,0.0008498557872371748,0.0003,0.00016639012,0.2
652.2,1756,217.7,2912,1798144,617,17550,660.6091299057007,0.8469060212373734,269.6921081542969,0.01044921875,-0.06652119678910821,-0.0007129329169401899,0.0003,0.0007908966,0.2
664.39,1757,220.98,2914,1799168,617,17560,1578.9196971893311,0.354436457157135,259.5311279296875,0.04111328125,-0.04922368588740937,0.001743703562533483,0.0003,0.006856414,0.2
661.74,1758,220.31,2915,1800192,617,17570,1416.922487640381,0.6261417269706726,621.1807250976562,0.009375,-0.05069020595401526,3.062246832996607e-06,0.0003,0.0020856983,0.2
615.49,1759,207.72,2917,1801216,617,17580,2282.6559661865235,0.5256156325340271,1471.03076171875,0.03017578125,-0.053856275760335845,0.0011133412161143496,0.0003,0.012271048,0.2
630.56,1760,211.9,2919,1802240,617,17590,2827.136237335205,0.3097442388534546,2042.9891357421875,0.0296875,-0.06641673276899382,-0.00392040420556441,0.0003,0.002525397,0.2
638.54,1761,213.94,2920,1803264,617,17600,1250.3021560668944,0.7494212985038757,401.02606201171875,0.02548828125,-0.062202915869420394,-0.0010889034543652087,0.0003,0.0025274728,0.2
631.8,1762,212.15,2922,1804288,617,17610,1197.8307041168214,0.7150276899337769,612.4503784179688,0.02060546875,-0.05955030008917674,-0.00010870083351619542,0.0003,0.0016146185,0.2
640.96,1763,214.38,2923,1805312,617,17620,1644.6547424316407,0.2524433135986328,237.1331787109375,0.02880859375,-0.06982974364655092,-0.0003978712862590328,0.0003,0.00588851,0.2
654.68,1764,218.2,2925,1806336,617,17630,414.0568861961365,0.7544905692338943,92.4229736328125,0.02314453125,-0.061455485853366555,-0.00020791287533938885,0.0003,0.0054535326,0.2
670.77,1765,222.41,2927,1807360,617,17640,1240.077693939209,0.629214346408844,402.1776428222656,0.0134765625,-0.0551473886182066,0.0009973200940294191,0.0003,0.00053694256,0.2
672.07,1766,222.72,2928,1808384,617,17650,1479.3493938446045,0.5251872539520264,1573.0992431640625,0.029296875,-0.06786359963007271,-0.0009080061659915373,0.0003,0.0017087334,0.2
662.52,1767,220.1,2930,1809408,617,17660,1097.5369243621826,0.7032457888126373,196.13719177246094,0.02548828125,-0.05676209229277447,-0.0014396061887964606,0.0003,0.00065034314,0.2
696.71,1768,229.54,2931,1810432,617,17670,1627.834992980957,0.5913345515727997,547.9675903320312,0.02080078125,-0.05652550839586183,-0.00024597901210654527,0.0003,0.002470871,0.2
696.49,1769,229.32,2933,1811456,617,17680,1320.2369678497314,0.6352916061878204,753.36376953125,0.0244140625,-0.06633783356519415,0.0009232954471372068,0.0003,0.0005730544,0.2
688.43,1770,227.2,2935,1812480,617,17690,2179.36690826416,0.4852556586265564,1608.2200927734375,0.02685546875,-0.07197951774578541,-0.0032585035194642844,0.0003,0.0022477189,0.2
705.06,1771,231.95,2936,1813504,617,17700,1444.6797607421875,0.5457383394241333,504.1392517089844,0.01806640625,-0.05680672649759799,-4.389209789223969e-05,0.0003,0.0041931514,0.2
701.85,1772,230.72,2938,1814528,617,17710,1177.7322870254516,0.7261354029178619,394.58538818359375,0.0095703125,-0.05999689971795306,0.0011473840684629976,0.0003,0.0013923326,0.2
645.81,1773,215.27,2940,1815552,617,17720,2556.249580383301,0.4158726930618286,1914.021240234375,0.0279296875,-0.06630097116576508,0.0039824410865549,0.0003,0.0237659,0.2
613.24,1774,206.46,2941,1816576,617,17730,2289.3559181213377,0.5176214277744293,1092.3492431640625,0.02255859375,-0.0684893996687606,-0.0008982760016806423,0.0003,0.0034334331,0.2
591.39,1775,200.45,2943,1817600,617,17740,1835.861683654785,0.5020813643932343,854.6719360351562,0.04775390625,-0.07079319262411446,-0.006988650900893845,0.0003,0.0030947072,0.2
570.57,1776,194.48,2944,1818624,617,17750,1330.8953462600707,0.6044833064079285,505.01287841796875,0.02763671875,-0.058927224471699444,0.0015498706372454763,0.0003,0.0054177204,0.2
546.05,1777,187.78,2946,1819648,617,17760,811.8989952087402,0.7499439120292664,357.30419921875,0.022265625,-0.061399627092760055,0.00243715729448013,0.0003,0.0014989652,0.2
551.88,1778,189.65,2948,1820672,617,17770,748.0482542037964,0.7159921526908875,222.26409912109375,0.014453125,-0.05653614781913348,0.0009507810551440343,0.0003,0.0022328745,0.2
557.21,1779,191.02,2949,1821696,617,17780,1068.6629247665405,0.7410729229450226,488.13800048828125,0.03251953125,-0.0629294247017242,-0.004205063296831213,0.0003,0.0034995184,0.2
534.23,1780,184.87,2951,1822720,617,17790,1441.7964908599854,0.5086329877376556,825.3903198242188,0.01650390625,-0.06143292204942554,0.0013519080472178756,0.0003,0.0009542343,0.2
515.42,1781,179.92,2952,1823744,617,17800,781.29665184021,0.771770253777504,155.790771484375,0.01083984375,-0.05823408169671893,0.0003853342146612704,0.0003,0.0013190194,0.2
508.99,1782,178.44,2954,1824768,617,17810,842.2034387588501,0.8057556599378586,295.4539794921875,0.01298828125,-0.06291934899054467,-0.00011519543768372387,0.0003,0.001111088,0.2
