time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_range,train/loss,train/clip_fraction,train/explained_variance,train/n_updates,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl
2349,624,1466368,41.32299999999999,352.17,1432,0.2,0.5479357242584229,0.02119140625,0.3488963842391968,14310,-0.07150708707049488,1.7740112349390984,0.0013061199511867016,0.0003,0.0025014756
2351,624,1467392,41.32299999999999,352.17,1433,0.2,0.3833763897418976,0.03232421875,0.08465534448623657,14320,-0.05599695891141891,0.7998853174038232,-0.0025841799448244273,0.0003,0.0070476094
2352,624,1468416,40.782,350.72,1434,0.2,0.06527195870876312,0.04755859375,-0.18593358993530273,14330,-0.08869060444412753,0.14364911406300962,-0.001795910025248304,0.0003,0.04317502
2354,624,1469440,40.52799999999999,348.72,1435,0.2,2.5762081146240234,0.04697265625,0.0238877534866333,14340,-0.061397503665648404,9.47969154715538,-0.004009109945036471,0.0003,0.0038053626
2356,624,1470464,37.058,322.24,1436,0.2,1.654167652130127,0.03388671875,0.16027212142944336,14350,-0.09778945866273717,2.5627808645367622,-0.0021037343598436565,0.0003,0.0034039621
2358,623,1471488,34.294999999999995,301.48,1437,0.2,2.1526992321014404,0.02978515625,0.3401142358779907,14360,-0.07000569559168071,3.864806206524372,-0.001957042352296412,0.0003,0.003456588
2360,623,1472512,34.294999999999995,301.48,1438,0.2,0.705974280834198,0.0337890625,0.6648806631565094,14370,-0.060142469592392445,1.2538934929296375,-0.00020430966396816074,0.0003,0.030792229
2361,623,1473536,31.68,280.37,1439,0.2,0.08186178654432297,0.04912109375,0.02751338481903076,14380,-0.07859633372863754,0.28442004243843255,0.0006155408686026931,0.0003,0.02257416
2363,623,1474560,27.217,244.86,1440,0.2,1.2303355932235718,0.046484375,0.051120758056640625,14390,-0.08559858859516681,4.309550498425961,-0.005878752112039365,0.0003,0.013828222
2365,623,1475584,27.561000000000003,247.58,1441,0.2,1.95413076877594,0.03916015625,0.257538378238678,14400,-0.0714618272613734,3.311085768789053,-0.006077407085103914,0.0003,0.0047962517
2366,623,1476608,28.235,252.97,1442,0.2,0.11611484736204147,0.03447265625,0.20691144466400146,14410,-0.07230765039566904,0.8220569660887123,0.0015180823160335422,0.0003,0.003457383
2368,623,1477632,28.189000000000007,252.99,1443,0.2,0.14574110507965088,0.03720703125,0.40699154138565063,14420,-0.051687623490579426,0.8265039993450045,-0.0025857387634459885,0.0003,0.013485748
2370,623,1478656,28.019000000000002,251.56,1444,0.2,0.1725464165210724,0.02646484375,0.3158479928970337,14430,-0.05935230065952055,0.4943932335823774,-0.0016755055403336883,0.0003,0.016300518
2372,623,1479680,28.019000000000002,251.56,1445,0.2,0.19892597198486328,0.02451171875,0.4768981337547302,14440,-0.061721286468673496,0.4496621430851519,0.0002518459572456777,0.0003,0.005822461
2374,623,1480704,28.019000000000002,251.56,1446,0.2,0.08639157563447952,0.02333984375,0.3042312264442444,14450,-0.059485441155266015,0.15448353444226087,0.0013039040262810887,0.0003,0.003546042
2375,623,1481728,29.927000000000003,266.95,1447,0.2,0.027476929128170013,0.0294921875,0.4608789086341858,14460,-0.05266577785369009,0.11368367515970021,-0.00010174234630540013,0.0003,0.0047183926
2377,623,1482752,32.212,285.39,1448,0.2,0.07158887386322021,0.01865234375,0.4804556965827942,14470,-0.05157837377337273,0.26421905469615015,-0.001521509321173653,0.0003,0.0010584632
2379,623,1483776,33.937,299.31,1449,0.2,0.6728529930114746,0.02294921875,0.3198562264442444,14480,-0.057833625993225724,1.2565850418061018,-0.000556375936139375,0.0003,0.0032025015
2381,623,1484800,33.937,299.31,1450,0.2,1.3537616729736328,0.0177734375,0.19148218631744385,14490,-0.056597144133411346,2.2112896885722875,-0.0005311198183335364,0.0003,0.0009877235
2382,623,1485824,34.68,305.3,1451,0.2,0.049315955489873886,0.026171875,-0.1975696086883545,14500,-0.056058462368673644,0.13223110751714556,0.0006808782665757463,0.0003,0.0034874547
2384,623,1486848,34.68,305.3,1452,0.2,0.06500804424285889,0.02197265625,0.5242064297199249,14510,-0.055833927378989755,0.4009640351869166,5.054515495430678e-05,0.0003,0.0033335928
2386,623,1487872,34.72200000000001,305.63,1453,0.2,0.04582701623439789,0.0267578125,0.4864659309387207,14520,-0.0628204811247997,0.13258822220377625,0.0002782779629342258,0.0003,0.0053837607
2387,623,1488896,33.642,296.9,1454,0.2,1.2737904787063599,0.02353515625,0.15994614362716675,14530,-0.05862955480115488,2.517254491895437,-0.0010335512808524073,0.0003,0.000627599
2389,623,1489920,34.126000000000005,300.84,1455,0.2,0.35088980197906494,0.02763671875,0.3944697976112366,14540,-0.05342942915740423,1.2152664644643665,-0.0009022576792631299,0.0003,0.0077513205
2391,623,1490944,34.885,306.99,1456,0.2,0.5402617454528809,0.02373046875,0.24362051486968994,14550,-0.05693362408783287,1.5541220797225832,-0.0015247428149450571,0.0003,0.0022249112
2392,623,1491968,35.091,308.6,1457,0.2,0.4763634502887726,0.0271484375,0.2772740125656128,14560,-0.06366563342744484,1.770593305490911,-0.002774787979433313,0.0003,0.0029225044
2394,623,1492992,39.83500000000001,346.77,1458,0.2,0.753217875957489,0.033203125,0.5346952974796295,14570,-0.06375547910574823,1.3697627402842045,2.5222267140634358e-05,0.0003,0.0070240926
2396,623,1494016,39.486,343.91,1459,0.2,0.5625565648078918,0.02880859375,0.30797070264816284,14580,-0.062437168508768084,2.011959141865373,-0.0014185567677486687,0.0003,0.0045965654
2397,623,1495040,40.268,350.2,1460,0.2,0.1918758600950241,0.030859375,-0.08864235877990723,14590,-0.06471540356287733,1.0610778346657752,-0.001384916913229972,0.0003,0.0063617732
2399,623,1496064,42.169,365.52,1461,0.2,0.3818293809890747,0.0314453125,0.3088182806968689,14600,-0.04749645047704689,0.8420514330267906,0.0014036358188604936,0.0003,0.0075324364
2401,623,1497088,43.08299999999999,372.86,1462,0.2,0.24579617381095886,0.02294921875,0.04616290330886841,14610,-0.05669173069763929,0.987977648805827,-0.0009092133812373504,0.0003,0.008394611
2402,623,1498112,43.60999999999999,377.14,1463,0.2,1.0825027227401733,0.03369140625,0.08702242374420166,14620,-0.06388785359449685,1.691954241413623,-0.0009116574510699138,0.0003,0.010691196
2404,623,1499136,43.72199999999999,378.08,1464,0.2,0.2610986530780792,0.02900390625,0.21125519275665283,14630,-0.058599529636558144,1.4751605913043022,-0.0006558159191627055,0.0003,0.0020867165
2406,623,1500160,45.69299999999999,394.01,1465,0.2,1.3134177923202515,0.028125,-0.2172071933746338,14640,-0.06011849766364321,0.9766018723137677,-0.001829984481446445,0.0003,0.01677106
2408,623,1501184,46.650999999999996,401.7,1466,0.2,0.4106025993824005,0.0349609375,0.1337718963623047,14650,-0.06129724379861727,1.5307698475196958,-0.003483739751391113,0.0003,0.007338397
2409,623,1502208,44.46799999999999,384.58,1467,0.2,0.17785219848155975,0.04111328125,-0.03567004203796387,14660,-0.06837182625895366,0.6559607801958919,-0.0036916566372383387,0.0003,0.06915986
2411,623,1503232,44.226000000000006,382.61,1468,0.2,1.4871083498001099,0.04951171875,0.2523996829986572,14670,-0.07574272940400988,5.152122066915036,-0.0013475008134264499,0.0003,0.0037398422
2413,623,1504256,41.87,363.64,1469,0.2,0.855453610420227,0.064453125,0.34842151403427124,14680,-0.09291999619454146,2.2296214915812014,-0.004191077937139198,0.0003,0.020287663
2415,623,1505280,42.78500000000001,369.67,1470,0.2,1.4706592559814453,0.053125,0.14203011989593506,14690,-0.07465552223147824,2.382621719688177,-0.003652659576619044,0.0003,0.008740717
2417,623,1506304,43.347,372.65,1471,0.2,0.2951907813549042,0.0390625,0.4054447412490845,14700,-0.07782795457169414,1.553651169128716,-0.00020573876972775906,0.0003,0.007984066
2418,623,1507328,44.53099999999999,382.06,1472,0.2,0.16985364258289337,0.0298828125,0.4925939440727234,14710,-0.07890802182955667,0.8813995059579611,-0.001608561267494224,0.0003,0.0032056945
2420,623,1508352,44.40799999999999,380.47,1473,0.2,0.6729139685630798,0.0359375,0.5186277031898499,14720,-0.06967437537387014,2.315496999397874,-0.0039068063371814786,0.0003,0.0058457614
2422,623,1509376,44.41299999999999,380.52,1474,0.2,0.4125843942165375,0.02705078125,0.6421500742435455,14730,-0.06605748755391687,1.565385989099741,-0.0004943454754538834,0.0003,0.0035784459
2424,623,1510400,45.91199999999999,390.98,1475,0.2,0.21219034492969513,0.035546875,0.22191071510314941,14740,-0.07735281728673726,0.8999769290909171,0.0007553555769845843,0.0003,0.009630979
2425,623,1511424,46.42699999999998,394.12,1476,0.2,0.7328075170516968,0.03701171875,0.1378774642944336,14750,-0.07287874481407926,1.950519323348999,-0.0007262614381033927,0.0003,0.005060612
2427,623,1512448,45.94999999999998,390.25,1477,0.2,0.6381804943084717,0.04384765625,0.09756678342819214,14760,-0.06839894850272685,1.7679564908146859,-0.0029815611662343143,0.0003,0.027105158
2428,623,1513472,45.268999999999984,384.7,1478,0.2,0.203719824552536,0.0275390625,0.5360590219497681,14770,-0.06504901256994344,0.5335778314620256,0.0019775462453253565,0.0003,0.013916596
2430,623,1514496,47.173999999999985,400.06,1479,0.2,0.23995144665241241,0.0359375,-0.4158768653869629,14780,-0.07269240061286837,0.8184816454071552,-0.00019460289913695306,0.0003,0.009856836
2432,623,1515520,46.85599999999999,397.51,1480,0.2,0.7207327485084534,0.03486328125,0.21943557262420654,14790,-0.061642108822707084,1.3681028071790933,-0.0004297304316423833,0.0003,0.0045772144
2434,623,1516544,47.22499999999998,400.48,1481,0.2,0.7046532034873962,0.0240234375,0.6691021025180817,14800,-0.06150870968122035,0.9532955940812826,-0.0011655605398118497,0.0003,0.004272902
2435,623,1517568,49.850999999999985,421.7,1482,0.2,0.0984959751367569,0.0337890625,0.6849055886268616,14810,-0.06962336880387739,0.41098737642169,-0.0009899185330141335,0.0003,0.0064117555
2437,622,1518592,52.27799999999999,441.29,1483,0.2,0.2520793080329895,0.04140625,0.7055495381355286,14820,-0.05851654072175734,1.0530686223879457,-0.00036526750191114845,0.0003,0.017587949
2439,622,1519616,52.523,443.29,1484,0.2,1.1745333671569824,0.04560546875,0.05180966854095459,14830,-0.06669588244985789,2.5193424306809904,-0.007342496729688719,0.0003,0.012706194
2441,622,1520640,52.94499999999999,446.79,1485,0.2,0.39697688817977905,0.02509765625,0.3131384253501892,14840,-0.05895053352578543,1.417421130463481,-0.0028586103580892086,0.0003,0.004846055
2442,622,1521664,52.93799999999998,446.33,1486,0.2,2.276737928390503,0.0330078125,0.46070754528045654,14850,-0.06537562538869679,2.473321979865432,-6.820970738772303e-05,0.0003,0.012250235
2444,622,1522688,49.70699999999999,420.23,1487,0.2,0.10996066778898239,0.02568359375,0.7617136985063553,14860,-0.06291808391688392,0.4943314685486257,-0.0006766328297089785,0.0003,0.0045305514
2445,622,1523712,49.26599999999999,416.63,1488,0.2,0.5143901109695435,0.0302734375,0.14999794960021973,14870,-0.053575208981055764,1.3023243516683578,0.001110935932956636,0.0003,0.0014183662
2447,622,1524736,50.38599999999999,425.67,1489,0.2,0.3725711405277252,0.02919921875,-0.5819404125213623,14880,-0.05668960229959339,1.1132706567645072,0.00040222278912551703,0.0003,0.0020525714
2449,622,1525760,50.38599999999999,425.67,1490,0.2,0.14382289350032806,0.03525390625,0.44982510805130005,14890,-0.056475193245569245,0.6943045515567065,0.0009032406378537416,0.0003,0.0032785195
2450,622,1526784,50.31999999999998,425.19,1491,0.2,0.05260113999247551,0.0390625,-1.961745023727417,14900,-0.07183083668351173,0.2740065242163837,-0.0009768071526195855,0.0003,0.01198095
2452,622,1527808,51.277,432.87,1492,0.2,1.3311823606491089,0.02822265625,0.2388080358505249,14910,-0.07110209587262943,2.0926757499575617,-0.000806346460012719,0.0003,0.0012479185
2454,622,1528832,50.71199999999999,428.3,1493,0.2,0.9271217584609985,0.0380859375,0.13342273235321045,14920,-0.07564056774135679,2.1323744582012294,0.0025351599208079277,0.0003,0.009447296
2455,622,1529856,50.50999999999999,426.64,1494,0.2,0.09583485126495361,0.030859375,0.33124667406082153,14930,-0.060947432660032066,1.9624586353078484,0.0011105852609034628,0.0003,0.0019385987
2457,622,1530880,50.54199999999999,426.87,1495,0.2,0.39585569500923157,0.026953125,0.2534369230270386,14940,-0.06758457286050543,1.289561227336526,0.001480882230680436,0.0003,0.003974137
2459,622,1531904,51.172999999999995,432.01,1496,0.2,0.761059582233429,0.0474609375,0.21381127834320068,14950,-0.07208334354218096,2.266819793730974,-0.002802967472234741,0.0003,0.024702571
2460,622,1532928,51.172999999999995,432.01,1497,0.2,0.28084829449653625,0.024609375,0.7473550736904144,14960,-0.06813477554824203,1.0013574549928308,0.0028731850237818436,0.0003,0.0040922537
2462,622,1533952,46.265,392.47,1498,0.2,0.07598721981048584,0.0333984375,-0.10936892032623291,14970,-0.07519386735511943,0.19903934495523573,0.0036326981615275146,0.0003,0.0036592493
2464,622,1534976,45.09400000000001,383.01,1499,0.2,0.8517230749130249,0.0390625,0.4603564739227295,14980,-0.07525838115252555,2.57440198212862,-0.003929063357645646,0.0003,0.0057240715
2465,622,1536000,44.81399999999999,380.75,1500,0.2,1.2897807359695435,0.04931640625,0.11339080333709717,14990,-0.07870877273380757,3.0787839103490113,-0.005778565612854436,0.0003,0.0077928733
2467,622,1537024,43.45699999999999,369.7,1501,0.2,0.2733534574508667,0.02587890625,0.33022749423980713,15000,-0.06741615721257403,1.1173507725819944,0.0007632289314642548,0.0003,0.0027027845
2469,622,1538048,40.93899999999999,349.38,1502,0.2,0.4344754219055176,0.034375,-0.36457037925720215,15010,-0.07837582193315029,1.460271568223834,-0.0026519725361140445,0.0003,0.012023214
2470,622,1539072,41.86699999999999,356.08,1503,0.2,1.5989158153533936,0.0421875,-0.08732187747955322,15020,-0.07218324333662167,3.226184743642807,-0.006648877979023382,0.0003,0.0049574086
2472,622,1540096,42.42199999999999,360.55,1504,0.2,0.8851805925369263,0.034375,0.11045116186141968,15030,-0.08927948116324842,2.931836985051632,0.0018661301990505307,0.0003,0.0030645593
2474,622,1541120,42.509999999999984,361.25,1505,0.2,0.6009787917137146,0.046484375,-0.21455562114715576,15040,-0.07951070035342127,0.8035963875241577,-0.0010641497967299074,0.0003,0.010742722
2475,622,1542144,45.007999999999996,381.37,1506,0.2,0.1925225704908371,0.0380859375,0.09650272130966187,15050,-0.08066095660906285,1.1889633781742304,-0.0018454151635523886,0.0003,0.0057222564
2477,622,1543168,45.052,381.72,1507,0.2,1.2435888051986694,0.04619140625,-0.04083383083343506,15060,-0.08020491022616624,3.0199298217892645,-0.0024664711323566734,0.0003,0.011323452
2479,622,1544192,44.99,381.19,1508,0.2,0.5982875823974609,0.04033203125,0.2067859172821045,15070,-0.08575994957936928,1.7957593599334358,-0.001570806815288961,0.0003,0.004834978
2480,622,1545216,45.24799999999999,383.32,1509,0.2,0.20308341085910797,0.03447265625,0.4200741648674011,15080,-0.0720254355110228,0.5002225205302239,0.00022238306410145016,0.0003,0.002862321
2482,622,1546240,46.05399999999999,389.76,1510,0.2,0.7476310133934021,0.034375,-0.004152417182922363,15090,-0.06762394822435454,1.1142648573033511,0.0001213188050314784,0.0003,0.009780705
2484,622,1547264,46.621999999999986,394.36,1511,0.2,1.7380456924438477,0.03212890625,0.10536938905715942,15100,-0.07135876376414671,3.0576517090201376,-0.0035956485342467205,0.0003,0.0022125437
2485,622,1548288,46.732,395.28,1512,0.2,0.4179457724094391,0.02919921875,0.13618135452270508,15110,-0.06640393778216094,1.2518326441757381,-0.0006357902137096971,0.0003,0.0033840016
2487,622,1549312,46.732,395.28,1513,0.2,0.4397032856941223,0.0318359375,0.06111389398574829,15120,-0.066080022463575,1.6468922359868885,-0.0033821990131400526,0.0003,0.00914113
2489,622,1550336,49.117,414.45,1514,0.2,0.07229076325893402,0.028515625,-0.18317055702209473,15130,-0.0631493215332739,0.2864323516841978,0.0008690467599080876,0.0003,0.002614305
2491,622,1551360,49.02199999999999,413.68,1515,0.2,0.395783394575119,0.03623046875,0.28537172079086304,15140,-0.08257418891880661,1.8140408819541336,-0.0010877349792281165,0.0003,0.00510795
2492,622,1552384,50.078,422.26,1516,0.2,0.4247167110443115,0.039453125,0.2750968337059021,15150,-0.06381058621918782,1.4360225330106915,-0.002451367909088731,0.0003,0.009314145
2494,622,1553408,50.60999999999999,426.59,1517,0.2,0.7581605315208435,0.0310546875,0.25525861978530884,15160,-0.06410985179245472,0.9416386269032955,-0.0019622868741862474,0.0003,0.008473357
2496,622,1554432,50.794,428.07,1518,0.2,0.5797291398048401,0.03076171875,0.05594658851623535,15170,-0.05876291176537052,1.8526915989816188,-0.0026481705077458172,0.0003,0.0027378034
2497,622,1555456,52.48999999999999,441.79,1519,0.2,0.15564526617527008,0.032421875,0.01685696840286255,15180,-0.06568680610507727,0.6745962059125304,-0.0020267368701752273,0.0003,0.014736562
2499,622,1556480,52.48999999999999,441.79,1520,0.2,0.2424774020910263,0.0201171875,0.4584543704986572,15190,-0.05801188298501074,1.2149942511692644,-4.214653163217008e-05,0.0003,0.0024434165
2500,622,1557504,52.219999999999985,439.63,1521,0.2,0.06548645347356796,0.0470703125,0.18608838319778442,15200,-0.08475502128712833,0.17377535905689,-0.0012032319995341823,0.0003,0.020348208
2502,622,1558528,49.62799999999999,418.75,1522,0.2,0.5896982550621033,0.04150390625,0.1659393310546875,15210,-0.08132019301410764,2.9169267885386945,-0.001602161506889388,0.0003,0.0026530619
2504,622,1559552,50.09,422.08,1523,0.2,0.5127342939376831,0.0337890625,0.13375478982925415,15220,-0.06165049358969554,2.2481936739757655,-0.004173519997857511,0.0003,0.004366173
2505,622,1560576,48.218999999999994,406.97,1524,0.2,0.6242775917053223,0.02080078125,0.14660489559173584,15230,-0.07109405805822462,1.8419896649196743,0.00029546509904321283,0.0003,0.0008045712
2507,622,1561600,48.54999999999999,409.65,1525,0.2,1.1913833618164062,0.04541015625,-0.10927832126617432,15240,-0.07108769997721538,0.8584761369973422,0.0011050571396481247,0.0003,0.0055991616
2508,622,1562624,48.992,413.17,1526,0.2,0.3774283528327942,0.034765625,0.054882586002349854,15250,-0.08308956284308806,0.7669880002737045,0.0005232542054727674,0.0003,0.0034154153
2510,622,1563648,50.43699999999999,424.83,1527,0.2,0.08505573123693466,0.0375,0.21490687131881714,15260,-0.08275228177662938,0.6557517986278981,-0.0008191002314561046,0.0003,0.0060075177
2511,622,1564672,51.974,437.23,1528,0.2,0.4542745053768158,0.02138671875,0.5836735665798187,15270,-0.07484855675138533,0.8108279133215547,-0.0011115311237517745,0.0003,0.0016576241
2513,622,1565696,52.178000000000004,438.91,1529,0.2,1.5285136699676514,0.052734375,0.04513043165206909,15280,-0.08044891023309901,2.63300250954926,-0.005192538269329816,0.0003,0.016634619
2515,622,1566720,51.813,435.98,1530,0.2,2.648252487182617,0.036328125,-0.0385056734085083,15290,-0.06799095546593889,3.6950529269874095,-4.614627687260508e-06,0.0003,0.004684332
2516,622,1567744,49.567,417.84,1531,0.2,0.4527667164802551,0.03369140625,0.14532595872879028,15300,-0.0650451305322349,1.673083921521902,-0.004451076971599832,0.0003,0.0034401482
2518,622,1568768,48.68599999999999,410.74,1532,0.2,0.6754854321479797,0.03173828125,-0.2165464162826538,15310,-0.07603301431518047,2.2969943050295116,-0.0039799722260795535,0.0003,0.0023224414
2519,622,1569792,48.68599999999999,410.74,1533,0.2,0.4799083173274994,0.0390625,-0.056899428367614746,15320,-0.06060547057422809,0.9619804073125124,-0.00022031012922525407,0.0003,0.0058845896
2521,622,1570816,50.107,422.25,1534,0.2,0.055392369627952576,0.030859375,-0.016913890838623047,15330,-0.05344910731655546,0.13544457007665187,-0.0010840540198842064,0.0003,0.008089777
2523,622,1571840,50.131,422.4,1535,0.2,0.3294864296913147,0.02626953125,0.132604718208313,15340,-0.06080055496422574,1.2017977371811868,-0.0024376459419727325,0.0003,0.0033380496
2524,622,1572864,51.111,430.31,1536,0.2,1.4239423274993896,0.03388671875,-0.1930176019668579,15350,-0.06282438910566271,1.2579278708435595,0.001063812372740358,0.0003,0.0023900312
2526,622,1573888,52.692999999999984,443.07,1537,0.2,0.5183848738670349,0.0318359375,-0.07989859580993652,15360,-0.055775754881324247,1.1741153431124984,0.0010794966059620493,0.0003,0.008093938
2528,622,1574912,52.692999999999984,443.07,1538,0.2,0.9927793741226196,0.03173828125,-0.01654636859893799,15370,-0.058564245013985786,1.1319085503462702,-0.0013449244026560337,0.0003,0.0065296544
2529,622,1575936,52.94499999999999,445.05,1539,0.2,0.02239421382546425,0.02412109375,-0.32309138774871826,15380,-0.056811046131770127,0.07651090046856553,0.0010827191115822643,0.0003,0.004967013
2531,623,1576960,52.94499999999999,445.05,1540,0.2,1.3844714164733887,0.03662109375,0.013794422149658203,15390,-0.05911479964852333,0.9945620604790747,-0.00016524255916010587,0.0003,0.010109562
2532,623,1577984,52.68799999999998,443.02,1541,0.2,0.005641647148877382,0.02783203125,0.09070426225662231,15400,-0.048697021577390844,0.052054250228684394,0.002085242816247046,0.0003,0.0055391192
2534,622,1579008,53.947999999999986,453.19,1542,0.2,0.45799270272254944,0.0232421875,-0.03624284267425537,15410,-0.05636430656304583,0.9601114601129666,-9.679112117737532e-05,0.0003,0.005115678
2536,622,1580032,54.048999999999985,454.02,1543,0.2,0.817703902721405,0.051953125,0.1179003119468689,15420,-0.07429131993558258,0.8162532998714596,-0.0077447177784051744,0.0003,0.022096906
2538,622,1581056,54.475,457.47,1544,0.2,0.21569989621639252,0.03896484375,-0.17509889602661133,15430,-0.07238469296135008,1.170954493433237,0.0011380604933947324,0.0003,0.01704926
2540,622,1582080,59.685,499.49,1545,0.2,1.2601351737976074,0.03330078125,-0.007459878921508789,15440,-0.08049875722499564,1.253629615297541,0.0008645299516501836,0.0003,0.0034423708
2542,622,1583104,57.833999999999996,484.58,1546,0.2,1.7037098407745361,0.05068359375,-0.0033158063888549805,15450,-0.08990648679900914,4.836067232489586,-0.008777027827454731,0.0003,0.012358164
2543,622,1584128,57.028,478.14,1547,0.2,1.41154944896698,0.03681640625,-0.04387021064758301,15460,-0.08371772810351104,2.7336057107895613,-0.003268576512346044,0.0003,0.006178916
2545,622,1585152,57.74400000000001,483.95,1548,0.2,0.7250173687934875,0.02890625,0.44670987129211426,15470,-0.0765337263001129,2.8356863133609296,-0.0020836181938648224,0.0003,0.0034315996
2547,622,1586176,57.349000000000004,480.72,1549,0.2,2.464076519012451,0.056640625,-0.04098927974700928,15480,-0.09525889048818499,4.339445847272873,-0.012968112266389654,0.0003,0.013388764
2548,622,1587200,57.349000000000004,480.72,1550,0.2,0.5403705835342407,0.04599609375,-0.25318920612335205,15490,-0.09565652611199767,0.8092880915384739,-0.0015389669220894574,0.0003,0.0068305144
2550,622,1588224,58.61900000000001,490.9,1551,0.2,0.050879109650850296,0.04404296875,0.5406309366226196,15500,-0.08067807485349476,0.14866999830119312,0.001439834202756174,0.0003,0.0041614017
2552,622,1589248,59.95099999999999,501.61,1552,0.2,0.5162227749824524,0.0318359375,0.276767373085022,15510,-0.07359793374780566,1.1661487344652415,0.0002525402349419892,0.0003,0.0016824197
2554,622,1590272,59.346,496.73,1553,0.2,0.9850202202796936,0.05,-0.0029053688049316406,15520,-0.08196676039369777,0.9774223458487541,-0.0007891137152910233,0.0003,0.006022931
2555,622,1591296,60.045999999999985,502.38,1554,0.2,0.03860572725534439,0.0345703125,0.7521547079086304,15530,-0.07999332956969737,0.16810249984264375,0.0019887752656359225,0.0003,0.006127894
2558,622,1592320,59.972999999999985,501.83,1555,0.2,0.8298222422599792,0.04677734375,0.06232839822769165,15540,-0.07727767145261169,1.7718064702115952,-0.002904567017685622,0.0003,0.011901122
2559,622,1593344,60.55499999999999,506.48,1556,0.2,0.22421561181545258,0.05380859375,0.05009126663208008,15550,-0.09427446778863668,0.956620732601732,-0.0033588336082175374,0.0003,0.013643944
2561,622,1594368,59.99499999999999,501.96,1557,0.2,2.1775498390197754,0.03828125,0.020958304405212402,15560,-0.09204639159142972,3.3666519843041898,-0.0022818482539150864,0.0003,0.0061976984
2563,622,1595392,58.244,487.87,1558,0.2,0.22012363374233246,0.03544921875,0.29311203956604004,15570,-0.08675900395028294,2.0624142244458197,-0.00348054101341404,0.0003,0.002582719
2565,622,1596416,58.39499999999998,489.11,1559,0.2,1.9066448211669922,0.02802734375,0.20998042821884155,15580,-0.074225894222036,3.8875687159597874,-0.005589132435852661,0.0003,0.0033883005
2566,622,1597440,56.364,472.76,1560,0.2,1.370343565940857,0.03251953125,0.2795024514198303,15590,-0.08155613859416917,2.5260735880583525,-0.004692708794027567,0.0003,0.006428248
2568,622,1598464,54.711999999999996,459.3,1561,0.2,1.343765139579773,0.03544921875,0.33355098962783813,15600,-0.08748563275439665,1.4926044252701103,-0.0016579454473685472,0.0003,0.0056514167
2570,622,1599488,54.711999999999996,459.3,1562,0.2,0.4901276230812073,0.02373046875,0.06251686811447144,15610,-0.08099239080911502,2.1905251439660787,-0.0017449395847506822,0.0003,0.0015257449
2572,622,1600512,54.76399999999999,459.73,1563,0.2,0.09673506021499634,0.03720703125,-1.2480113506317139,15620,-0.07956816516816616,0.23629546775482596,0.001435038956697099,0.0003,0.005245443
2573,622,1601536,53.30399999999999,447.92,1564,0.2,0.8108781576156616,0.032421875,-0.05981409549713135,15630,-0.07271843266207725,2.102192720770836,-0.001703677192563191,0.0003,0.0048381253
2575,622,1602560,53.056999999999995,445.9,1565,0.2,0.19786067306995392,0.02373046875,0.3952903747558594,15640,-0.0686100501101464,1.9044402549043298,-0.0018815842107869686,0.0003,0.006282342
2576,622,1603584,54.08399999999999,454.19,1566,0.2,0.46283209323883057,0.02646484375,0.09403002262115479,15650,-0.06627105168299749,1.3297493873164057,-0.0014358624524902553,0.0003,0.0027298909
2578,622,1604608,54.08399999999999,454.19,1567,0.2,0.8658158183097839,0.02841796875,0.25340890884399414,15660,-0.059535089205019175,2.842630124092102,-0.0008218205650337041,0.0003,0.0016361212
2580,622,1605632,54.496999999999986,457.51,1568,0.2,0.02668176032602787,0.02607421875,-1.2931575775146484,15670,-0.06702384717063978,0.17006997461430728,9.014788665808737e-05,0.0003,0.0020751278
2582,622,1606656,55.06799999999999,462.14,1569,0.2,0.24821951985359192,0.04736328125,0.22843509912490845,15680,-0.08662325101904571,0.7676716264802963,0.00822862889035605,0.0003,0.020467909
2584,622,1607680,55.541,465.97,1570,0.2,0.6084681749343872,0.03369140625,-0.16170012950897217,15690,-0.08173411379102617,1.2307842710986734,0.0012841106945415959,0.0003,0.0029634372
2585,622,1608704,54.49799999999998,457.52,1571,0.2,0.4490480422973633,0.02568359375,0.12806612253189087,15700,-0.07044848360819742,1.501749119348824,-0.0019511980179231613,0.0003,0.0020830173
2587,622,1609728,53.416,448.77,1572,0.2,0.4867320954799652,0.04833984375,-0.05943918228149414,15710,-0.08054509215289726,2.7213693860918284,-0.006980426044901833,0.0003,0.0067955535
2588,622,1610752,52.325,440.02,1573,0.2,0.9719468355178833,0.0349609375,0.2049463987350464,15720,-0.09109626810532064,2.0387552047148345,0.0018112049496266992,0.0003,0.0036735954
2590,622,1611776,52.325,440.02,1574,0.2,1.59584379196167,0.03291015625,0.2732270359992981,15730,-0.07528548617847264,2.7313733588904143,-0.004774889507098123,0.0003,0.0046120295
2592,622,1612800,53.82,452.0,1575,0.2,0.07987560331821442,0.03916015625,-0.13917195796966553,15740,-0.08680401160381734,0.2086190295405686,0.0007957994006574154,0.0003,0.008614622
2593,622,1613824,51.522999999999996,433.35,1576,0.2,2.1833207607269287,0.032421875,0.15176910161972046,15750,-0.07771507096476853,2.9397932585328816,0.00027627810486592353,0.0003,0.0015048535
